\\Hourly Demand Report,,,
\\Created at 2020-09-18 07:30:06,,,
\\For 2020,,,
Date,Hour,Market Demand,Ontario Demand
2020-02-08,17,19384,17393
2020-02-08,18,20422,18369
2020-02-08,19,20969,18890
2020-02-08,20,20494,18364
2020-02-08,21,19481,17774
2020-02-08,22,18947,17272
2020-02-08,23,18280,16784
2020-02-08,24,17419,16010
2020-02-09,1,17915,15490
2020-02-09,2,17579,15035
2020-02-09,3,17257,14756
2020-02-09,4,17123,14665
2020-02-09,5,17286,14746
2020-02-09,6,17207,14889
2020-02-09,7,17064,15188
2020-02-09,8,17100,15704
2020-02-09,9,17693,16330
2020-02-09,10,18151,16641
2020-02-09,11,18120,16671
2020-02-09,12,18456,16784
2020-02-09,13,19036,16734
2020-02-09,14,19334,16564
2020-02-09,15,19204,16621
2020-02-09,16,19240,16853
2020-02-09,17,19573,17487
2020-02-09,18,19955,17928
2020-02-09,19,19628,18122
2020-02-09,20,20080,17764
2020-02-09,21,19802,17483
2020-02-09,22,19235,16849
2020-02-09,23,18600,16047
2020-02-09,24,17860,15180
2020-02-10,1,17611,14718
2020-02-10,2,16982,14309
2020-02-10,3,16683,14124
2020-02-10,4,16674,14110
2020-02-10,5,16764,14221
2020-02-10,6,16970,14626
2020-02-10,7,18252,15949
2020-02-10,8,19582,17341
2020-02-10,9,19899,17728
2020-02-10,10,19916,17745
2020-02-10,11,19829,17451
2020-02-10,12,19343,17239
2020-02-10,13,19112,16978
2020-02-10,14,19336,16910
2020-02-10,15,19550,16929
2020-02-10,16,19355,16897
2020-02-10,17,19792,17507
2020-02-10,18,20617,18301
2020-02-10,19,21133,18731
2020-02-10,20,20567,18459
2020-02-10,21,20207,18037
2020-02-10,22,19559,17307
2020-02-10,23,18550,16331
2020-02-10,24,17512,15258
2020-02-11,1,17042,14602
2020-02-11,2,16657,14174
2020-02-11,3,16405,13917
2020-02-11,4,16200,13758
2020-02-11,5,16293,13892
2020-02-11,6,16884,14393
2020-02-11,7,17986,15654
2020-02-11,8,19347,17087
2020-02-11,9,19523,17417
2020-02-11,10,19749,17470
2020-02-11,11,19711,17210
2020-02-11,12,18996,16630
2020-02-11,13,18647,16230
2020-02-11,14,18547,16121
2020-02-11,15,18857,16185
2020-02-11,16,19302,16682
2020-02-11,17,19826,17324
2020-02-11,18,20556,18016
2020-02-11,19,21040,18354
2020-02-11,20,20743,18143
2020-02-11,21,20308,17711
2020-02-11,22,19737,17072
2020-02-11,23,18717,16057
2020-02-11,24,17563,15084
2020-02-12,1,16914,14510
2020-02-12,2,16514,14139
2020-02-12,3,16214,13857
2020-02-12,4,16330,13799
2020-02-12,5,16663,14064
2020-02-12,6,17194,14657
2020-02-12,7,18479,15898
2020-02-12,8,19391,17108
2020-02-12,9,19041,17052
2020-02-12,10,18592,16633
2020-02-12,11,18441,16215
2020-02-12,12,18275,15849
2020-02-12,13,18337,15718
2020-02-12,14,18740,15977
2020-02-12,15,19384,16167
2020-02-12,16,19408,16610
2020-02-12,17,19967,17381
2020-02-12,18,20449,18154
2020-02-12,19,20839,18598
2020-02-12,20,20526,18401
2020-02-12,21,20125,17995
2020-02-12,22,19278,17270
2020-02-12,23,18082,16203
2020-02-12,24,16897,15237
2020-02-13,1,16885,14743
2020-02-13,2,16529,14373
2020-02-13,3,16400,14097
2020-02-13,4,16031,13951
2020-02-13,5,16392,14062
2020-02-13,6,17403,14847
2020-02-13,7,18752,16212
2020-02-13,8,19698,17411
2020-02-13,9,20010,17772
2020-02-13,10,20070,17883
2020-02-13,11,19876,17690
2020-02-13,12,19866,17554
2020-02-13,13,19939,17560
2020-02-13,14,20286,17469
2020-02-13,15,19994,17551
2020-02-13,16,20162,17653
2020-02-13,17,20646,18055
2020-02-13,18,21442,18767
2020-02-13,19,22165,19232
2020-02-13,20,21912,19216
2020-02-13,21,21690,19163
2020-02-13,22,21248,18994
2020-02-13,23,19841,17689
2020-02-13,24,18699,16714
2020-02-14,1,18203,16182
2020-02-14,2,18094,15743
2020-02-14,3,18209,15735
2020-02-14,4,18236,15895
2020-02-14,5,18205,16069
2020-02-14,6,18359,16610
2020-02-14,7,20056,17912
2020-02-14,8,21176,19291
2020-02-14,9,21127,19278
2020-02-14,10,21201,19040
2020-02-14,11,20915,18582
2020-02-14,12,20640,18115
2020-02-14,13,19890,17724
2020-02-14,14,19464,17484
2020-02-14,15,19444,17526
2020-02-14,16,19906,17890
2020-02-14,17,20298,18302
2020-02-14,18,21393,19152
2020-02-14,19,22071,19630
2020-02-14,20,22143,19393
2020-02-14,21,21332,18903
2020-02-14,22,20423,18256
2020-02-14,23,19458,17365
2020-02-14,24,18236,16267
2020-02-15,1,17971,15553
2020-02-15,2,17683,15119
2020-02-15,3,17396,14757
2020-02-15,4,17373,14752
2020-02-15,5,17206,14744
2020-02-15,6,17571,14976
2020-02-15,7,18283,15451
2020-02-15,8,18830,16005
2020-02-15,9,18950,16434
2020-02-15,10,19101,16610
2020-02-15,11,19072,16533
2020-02-15,12,19153,16427
2020-02-15,13,19165,16193
2020-02-15,14,19300,16000
2020-02-15,15,19095,15997
2020-02-15,16,19575,16592
2020-02-15,17,19833,17102
2020-02-15,18,20451,17783
2020-02-15,19,20773,18050
2020-02-15,20,20058,17485
2020-02-15,21,19373,16972
2020-02-15,22,18763,16384
2020-02-15,23,18150,15691
2020-02-15,24,17436,14935
2020-02-16,1,16793,14266
2020-02-16,2,16198,13791
2020-02-16,3,16506,13636
2020-02-16,4,16409,13625
2020-02-16,5,15980,13612
2020-02-16,6,15931,13704
2020-02-16,7,16379,14156
2020-02-16,8,16653,14613
2020-02-16,9,17120,15078
2020-02-16,10,17265,15329
2020-02-16,11,17140,15178
2020-02-16,12,17109,14821
2020-02-16,13,17096,14612
2020-02-16,14,17182,14407
2020-02-16,15,17257,14410
2020-02-16,16,17206,14586
2020-02-16,17,17790,15347
2020-02-16,18,18402,16399
2020-02-16,19,19240,17061
2020-02-16,20,18787,16743
2020-02-16,21,18262,16416
2020-02-16,22,17791,15912
2020-02-16,23,17073,15265
2020-02-16,24,16260,14506
2020-02-17,1,15584,14085
2020-02-17,2,15807,13862
2020-02-17,3,15658,13658
2020-02-17,4,15416,13648
2020-02-17,5,15447,13791
2020-02-17,6,16068,14085
2020-02-17,7,16722,14512
2020-02-17,8,17224,14925
2020-02-17,9,17246,15043
2020-02-17,10,16734,14870
2020-02-17,11,16818,14694
2020-02-17,12,16951,14599
2020-02-17,13,17036,14514
2020-02-17,14,16687,14497
2020-02-17,15,16545,14491
2020-02-17,16,17023,14896
2020-02-17,17,17856,15846
2020-02-17,18,19081,17072
2020-02-17,19,19733,17684
2020-02-17,20,19530,17346
2020-02-17,21,19241,16939
2020-02-17,22,18846,16291
2020-02-17,23,18100,15419
2020-02-17,24,17462,14560
2020-02-18,1,16817,13888
2020-02-18,2,16520,13529
2020-02-18,3,16367,13537
2020-02-18,4,16439,13571
2020-02-18,5,16469,13785
2020-02-18,6,17135,14413
2020-02-18,7,18283,15828
2020-02-18,8,18396,16930
2020-02-18,9,19127,17452
2020-02-18,10,19626,17588
2020-02-18,11,20019,17693
2020-02-18,12,20077,17684
2020-02-18,13,19836,17400
2020-02-18,14,19579,17170
2020-02-18,15,19331,17025
2020-02-18,16,19860,17159
2020-02-18,17,20421,17560
2020-02-18,18,21104,18257
2020-02-18,19,21228,18565
2020-02-18,20,20827,18372
2020-02-18,21,20417,18010
2020-02-18,22,19452,17230
2020-02-18,23,18637,16147
2020-02-18,24,17746,15198
2020-02-19,1,16832,14438
2020-02-19,2,16394,13973
2020-02-19,3,16519,13997
2020-02-19,4,16451,14031
2020-02-19,5,16665,14142
2020-02-19,6,17339,14685
2020-02-19,7,18611,15947
2020-02-19,8,19789,17510
2020-02-19,9,19520,17408
2020-02-19,10,18919,16872
2020-02-19,11,18608,16428
2020-02-19,12,18339,16322
2020-02-19,13,18482,16322
2020-02-19,14,17989,16014
2020-02-19,15,18060,16102
2020-02-19,16,18783,16649
2020-02-19,17,19878,17587
2020-02-19,18,20870,18611
2020-02-19,19,21452,19279
2020-02-19,20,21451,19170
2020-02-19,21,20719,18772
2020-02-19,22,20310,18087
2020-02-19,23,19104,17043
2020-02-19,24,18127,15970
2020-02-20,1,17417,15190
2020-02-20,2,17113,14797
2020-02-20,3,16990,14648
2020-02-20,4,17216,14773
2020-02-20,5,17409,14932
2020-02-20,6,18117,15563
2020-02-20,7,19500,16951
2020-02-20,8,19979,18091
2020-02-20,9,20095,17944
2020-02-20,10,19673,17318
2020-02-20,11,19301,16854
2020-02-20,12,18851,16680
2020-02-20,13,18857,16665
2020-02-20,14,19428,16791
2020-02-20,15,19392,16831
2020-02-20,16,19715,17183
2020-02-20,17,19946,17810
2020-02-20,18,20975,18653
2020-02-20,19,22102,19498
2020-02-20,20,22161,19610
2020-02-20,21,21937,19184
2020-02-20,22,20497,18571
2020-02-20,23,20161,17509
2020-02-20,24,18681,16303
2020-02-21,1,18116,15749
2020-02-21,2,17513,15378
2020-02-21,3,17573,15085
2020-02-21,4,17380,14856
2020-02-21,5,17506,14979
2020-02-21,6,18370,15638
2020-02-21,7,19137,16713
2020-02-21,8,20232,17577
2020-02-21,9,20192,17345
2020-02-21,10,19887,16956
2020-02-21,11,19387,16417
2020-02-21,12,18903,16001
2020-02-21,13,18717,15790
2020-02-21,14,18649,15597
2020-02-21,15,18426,15394
2020-02-21,16,18439,15543
2020-02-21,17,18507,16216
2020-02-21,18,19650,17198
2020-02-21,19,20858,18018
2020-02-21,20,20645,18020
2020-02-21,21,20128,17718
2020-02-21,22,19859,17131
2020-02-21,23,18885,16187
2020-02-21,24,17991,15075
2020-02-22,1,17214,14429
2020-02-22,2,17088,13949
2020-02-22,3,16923,13685
2020-02-22,4,16448,13548
2020-02-22,5,16743,13647
2020-02-22,6,16789,13850
2020-02-22,7,17210,14316
2020-02-22,8,17451,14856
2020-02-22,9,17648,15092
2020-02-22,10,17612,14754
2020-02-22,11,17452,14554
2020-02-22,12,17193,14423
2020-02-22,13,17298,14225
2020-02-22,14,16898,13929
2020-02-22,15,17128,13819
2020-02-22,16,17268,14031
2020-02-22,17,17703,14857
2020-02-22,18,18686,15964
2020-02-22,19,19089,16520
2020-02-22,20,19203,16363
2020-02-22,21,18614,15896
2020-02-22,22,18178,15398
2020-02-22,23,17447,14693
2020-02-22,24,16521,13903
2020-02-23,1,16330,13440
2020-02-23,2,16080,13036
2020-02-23,3,16061,12822
2020-02-23,4,16047,12791
2020-02-23,5,15664,12732
2020-02-23,6,15753,12924
2020-02-23,7,16066,13310
2020-02-23,8,16273,13603
2020-02-23,9,16061,13699
2020-02-23,10,16134,13545
2020-02-23,11,16096,13423
2020-02-23,12,16350,13327
2020-02-23,13,16494,13185
2020-02-23,14,16437,13140
2020-02-23,15,16578,13113
2020-02-23,16,16212,13345
2020-02-23,17,16829,14261
2020-02-23,18,18149,15534
2020-02-23,19,18895,16225
2020-02-23,20,18863,16272
2020-02-23,21,18727,15914
2020-02-23,22,18382,15349
2020-02-23,23,17505,14488
2020-02-23,24,16410,13522
2020-02-24,1,16073,13004
2020-02-24,2,15901,12702
2020-02-24,3,16070,12683
2020-02-24,4,15972,12686
2020-02-24,5,15494,12837
2020-02-24,6,16314,13638
2020-02-24,7,17580,15075
2020-02-24,8,18510,16171
2020-02-24,9,18638,16086
2020-02-24,10,18082,15652
2020-02-24,11,17808,15332
2020-02-24,12,17577,15154
2020-02-24,13,17597,15057
2020-02-24,14,17482,15006
2020-02-24,15,17666,15200
2020-02-24,16,17660,15417
2020-02-24,17,18468,16219
2020-02-24,18,19636,17348
2020-02-24,19,20187,17862
2020-02-24,20,19795,17749
2020-02-24,21,18985,17232
2020-02-24,22,18615,16668
2020-02-24,23,17613,15682
2020-02-24,24,16893,14652
2020-02-25,1,16283,13802
2020-02-25,2,15874,13456
2020-02-25,3,15581,13175
2020-02-25,4,15855,13123
2020-02-25,5,16155,13237
2020-02-25,6,16851,13890
2020-02-25,7,17967,15167
2020-02-25,8,18954,16418
2020-02-25,9,19364,16999
2020-02-25,10,19317,16878
2020-02-25,11,19101,16808
2020-02-25,12,19234,16678
2020-02-25,13,18838,16412
2020-02-25,14,18766,16165
2020-02-25,15,18506,16180
2020-02-25,16,18754,16426
2020-02-25,17,18987,16874
2020-02-25,18,19814,17429
2020-02-25,19,20271,17690
2020-02-25,20,20275,17634
2020-02-25,21,19837,17266
2020-02-25,22,19277,16709
2020-02-25,23,18235,15724
2020-02-25,24,17340,14521
2020-02-26,1,16854,14012
2020-02-26,2,16543,13679
2020-02-26,3,16214,13470
2020-02-26,4,16239,13350
2020-02-26,5,16545,13487
2020-02-26,6,17305,14349
2020-02-26,7,18185,15642
2020-02-26,8,19130,16816
2020-02-26,9,19788,17311
2020-02-26,10,19627,17480
2020-02-26,11,19984,17825
2020-02-26,12,19689,17527
2020-02-26,13,19508,17471
2020-02-26,14,19340,17390
2020-02-26,15,19420,17488
2020-02-26,16,19660,17614
2020-02-26,17,20191,18108
2020-02-26,18,20931,18668
2020-02-26,19,20759,18533
2020-02-26,20,20615,18385
2020-02-26,21,20251,18014
2020-02-26,22,19691,17331
2020-02-26,23,18741,16402
2020-02-26,24,17392,15262
2020-02-27,1,17538,14749
2020-02-27,2,16891,14302
2020-02-27,3,16761,14183
2020-02-27,4,16842,14078
2020-02-27,5,16992,14189
2020-02-27,6,17718,14734
2020-02-27,7,18554,16027
2020-02-27,8,19295,16989
2020-02-27,9,19471,17389
2020-02-27,10,19864,17371
2020-02-27,11,20236,17339
2020-02-27,12,19971,17354
2020-02-27,13,19550,17301
2020-02-27,14,19302,17341
2020-02-27,15,19413,17319
2020-02-27,16,19601,17390
2020-02-27,17,19787,17874
2020-02-27,18,20898,18478
2020-02-27,19,21584,18910
2020-02-27,20,21751,19013
2020-02-27,21,21289,18646
2020-02-27,22,20469,17933
2020-02-27,23,19232,16809
2020-02-27,24,18351,15828
2020-02-28,1,17956,15116
2020-02-28,2,17753,14731
2020-02-28,3,17581,14522
2020-02-28,4,17653,14569
2020-02-28,5,17343,14676
2020-02-28,6,17586,15260
2020-02-28,7,19027,16723
2020-02-28,8,19928,17713
2020-02-28,9,20004,17821
2020-02-28,10,19920,17664
2020-02-28,11,19770,17470
2020-02-28,12,19460,17180
2020-02-28,13,19211,16963
2020-02-28,14,19166,17032
2020-02-28,15,19191,17016
2020-02-28,16,19248,17125
2020-02-28,17,19899,17619
2020-02-28,18,20391,18216
2020-02-28,19,21145,18711
2020-02-28,20,20835,18744
2020-02-28,21,20946,18426
2020-02-28,22,19938,17618
2020-02-28,23,19193,16849
2020-02-28,24,18103,15987
2020-02-29,1,17321,15207
2020-02-29,2,17038,14829
2020-02-29,3,16930,14670
2020-02-29,4,16963,14589
2020-02-29,5,16899,14587
2020-02-29,6,17316,14960
2020-02-29,7,18002,15652
2020-02-29,8,18167,16178
2020-02-29,9,18565,16694
2020-02-29,10,18554,16824
2020-02-29,11,18170,16435
2020-02-29,12,17926,16137
2020-02-29,13,17742,15993
2020-02-29,14,17415,15597
2020-02-29,15,17528,15493
2020-02-29,16,17867,15576
2020-02-29,17,18442,16301
2020-02-29,18,18853,17014
2020-02-29,19,19745,17737
2020-02-29,20,19475,17645
2020-02-29,21,18782,17224
2020-02-29,22,18485,16608
2020-02-29,23,17368,15897
2020-02-29,24,16784,15199
2020-03-01,1,16748,14627
2020-03-01,2,16490,14326
2020-03-01,3,16483,14324
2020-03-01,4,16339,14275
2020-03-01,5,16160,14144
2020-03-01,6,16516,14485
2020-03-01,7,16923,14966
2020-03-01,8,16924,15198
2020-03-01,9,16930,15151
2020-03-01,10,17137,15090
2020-03-01,11,17010,15043
2020-03-01,12,16807,14917
2020-03-01,13,16638,14719
2020-03-01,14,16638,14649
2020-03-01,15,16804,14592
2020-03-01,16,17482,15020
2020-03-01,17,18560,16035
2020-03-01,18,19438,16995
2020-03-01,19,20169,17684
2020-03-01,20,19715,17370
2020-03-01,21,19047,16764
2020-03-01,22,18249,16075
2020-03-01,23,17662,15220
2020-03-01,24,16908,14272
2020-03-02,1,16645,13662
2020-03-02,2,15985,13259
2020-03-02,3,16183,13115
2020-03-02,4,16405,13059
2020-03-02,5,16231,13251
2020-03-02,6,16633,13788
2020-03-02,7,17741,14971
2020-03-02,8,18498,15956
2020-03-02,9,18772,16389
2020-03-02,10,18826,16538
2020-03-02,11,18702,16518
2020-03-02,12,18729,16621
2020-03-02,13,18712,16697
2020-03-02,14,18653,16721
2020-03-02,15,18742,16812
2020-03-02,16,18717,16774
2020-03-02,17,18977,17050
2020-03-02,18,19484,17436
2020-03-02,19,19588,17857
2020-03-02,20,19294,17789
2020-03-02,21,19433,17604
2020-03-02,22,18691,16829
2020-03-02,23,17742,15880
2020-03-02,24,16514,14810
2020-03-03,1,15766,14072
2020-03-03,2,15515,13742
2020-03-03,3,15370,13579
2020-03-03,4,15760,13674
2020-03-03,5,15937,13916
2020-03-03,6,16529,14516
2020-03-03,7,17454,15668
2020-03-03,8,18385,16779
2020-03-03,9,18523,16745
2020-03-03,10,18327,16599
2020-03-03,11,18539,16794
2020-03-03,12,18511,16787
2020-03-03,13,18027,16789
2020-03-03,14,18212,16990
2020-03-03,15,18329,17095
2020-03-03,16,18289,16988
2020-03-03,17,19010,17390
2020-03-03,18,19377,17788
2020-03-03,19,19822,18024
2020-03-03,20,19727,17848
2020-03-03,21,19353,17462
2020-03-03,22,18604,16759
2020-03-03,23,17731,15720
2020-03-03,24,16773,14493
2020-03-04,1,15870,13878
2020-03-04,2,15483,13538
2020-03-04,3,15148,13283
2020-03-04,4,15095,13261
2020-03-04,5,15409,13419
2020-03-04,6,16126,14015
2020-03-04,7,17236,15233
2020-03-04,8,18299,16251
2020-03-04,9,18360,16330
2020-03-04,10,17803,15859
2020-03-04,11,17800,15890
2020-03-04,12,17907,16137
2020-03-04,13,17402,15756
2020-03-04,14,17307,15708
2020-03-04,15,17320,15716
2020-03-04,16,17542,15949
2020-03-04,17,18399,16787
2020-03-04,18,19172,17465
2020-03-04,19,19817,18183
2020-03-04,20,19365,18077
2020-03-04,21,19154,17507
2020-03-04,22,18744,16822
2020-03-04,23,17819,15893
2020-03-04,24,16634,14881
2020-03-05,1,15985,14190
2020-03-05,2,15872,13914
2020-03-05,3,15576,13790
2020-03-05,4,15774,13894
2020-03-05,5,15820,14080
2020-03-05,6,16668,14722
2020-03-05,7,17842,15916
2020-03-05,8,18280,16497
2020-03-05,9,17810,16112
2020-03-05,10,17450,15645
2020-03-05,11,17508,15248
2020-03-05,12,17455,15041
2020-03-05,13,17211,14993
2020-03-05,14,17064,14983
2020-03-05,15,16759,14993
2020-03-05,16,17134,15302
2020-03-05,17,17657,15887
2020-03-05,18,18543,16620
2020-03-05,19,19029,17203
2020-03-05,20,19479,17520
2020-03-05,21,19308,16998
2020-03-05,22,18953,16542
2020-03-05,23,18703,16010
2020-03-05,24,17383,14954
2020-03-06,1,16041,14341
2020-03-06,2,15736,14028
2020-03-06,3,15484,13705
2020-03-06,4,15141,13432
2020-03-06,5,15721,13720
2020-03-06,6,16686,14323
2020-03-06,7,17391,15452
2020-03-06,8,18805,16600
2020-03-06,9,18870,16705
2020-03-06,10,18899,16720
2020-03-06,11,18897,16801
2020-03-06,12,18667,16667
2020-03-06,13,18556,16485
2020-03-06,14,18492,16378
2020-03-06,15,18466,16279
2020-03-06,16,18822,16294
2020-03-06,17,19532,16938
2020-03-06,18,20034,17384
2020-03-06,19,19622,17602
2020-03-06,20,19379,17530
2020-03-06,21,19277,17248
2020-03-06,22,18540,16645
2020-03-06,23,17941,15719
2020-03-06,24,17137,14847
2020-03-07,1,16747,14208
2020-03-07,2,16506,13878
2020-03-07,3,16206,13785
2020-03-07,4,16365,13772
2020-03-07,5,16423,13998
2020-03-07,6,16637,14294
2020-03-07,7,17124,15008
2020-03-07,8,17121,15293
2020-03-07,9,16841,14887
2020-03-07,10,16527,14652
2020-03-07,11,16671,14641
2020-03-07,12,16704,14557
2020-03-07,13,16704,14413
2020-03-07,14,16263,14118
2020-03-07,15,16184,13981
2020-03-07,16,16269,14145
2020-03-07,17,16781,14814
2020-03-07,18,17428,15598
2020-03-07,19,18290,16413
2020-03-07,20,18382,16485
2020-03-07,21,18127,16032
2020-03-07,22,17725,15571
2020-03-07,23,17078,14836
2020-03-07,24,16552,13981
2020-03-08,1,16231,13450
2020-03-08,2,16569,13011
2020-03-08,3,16310,12735
2020-03-08,4,16014,12598
2020-03-08,5,16065,12833
2020-03-08,6,15737,12962
2020-03-08,7,16029,13443
2020-03-08,8,16307,13819
2020-03-08,9,16758,13758
2020-03-08,10,16748,13563
2020-03-08,11,16520,13196
2020-03-08,12,16766,13183
2020-03-08,13,17018,12993
2020-03-08,14,16984,12756
2020-03-08,15,16905,12744
2020-03-08,16,17428,13495
2020-03-08,17,18123,14468
2020-03-08,18,18379,15082
2020-03-08,19,18923,15809
2020-03-08,20,18482,15867
2020-03-08,21,18128,15287
2020-03-08,22,17572,14469
2020-03-08,23,17272,13626
2020-03-08,24,16677,12940
2020-03-09,1,16373,12506
2020-03-09,2,15906,12235
2020-03-09,3,15810,12137
2020-03-09,4,15886,12234
2020-03-09,5,16336,12794
2020-03-09,6,16809,13984
2020-03-09,7,18073,15560
2020-03-09,8,18229,15755
2020-03-09,9,17662,14994
2020-03-09,10,17392,14507
2020-03-09,11,17372,14130
2020-03-09,12,17553,14126
2020-03-09,13,17573,14244
2020-03-09,14,17485,14439
2020-03-09,15,17605,14677
2020-03-09,16,17878,15185
2020-03-09,17,18586,15898
2020-03-09,18,18632,16020
2020-03-09,19,18827,16455
2020-03-09,20,18687,16357
2020-03-09,21,18662,15745
2020-03-09,22,18168,14792
2020-03-09,23,17393,13785
2020-03-09,24,17053,12965
2020-03-10,1,16769,12491
2020-03-10,2,16254,12136
2020-03-10,3,16263,12164
2020-03-10,4,16281,12218
2020-03-10,5,16513,12780
2020-03-10,6,16827,13873
2020-03-10,7,18199,15390
2020-03-10,8,18733,16026
2020-03-10,9,18215,15908
2020-03-10,10,18094,15884
2020-03-10,11,18238,15838
2020-03-10,12,18322,15832
2020-03-10,13,18459,15807
2020-03-10,14,18268,15540
2020-03-10,15,17846,15563
2020-03-10,16,18131,15863
2020-03-10,17,18196,15904
2020-03-10,18,17934,16051
2020-03-10,19,18422,16835
2020-03-10,20,18732,17179
2020-03-10,21,18224,16744
2020-03-10,22,17131,15843
2020-03-10,23,15980,14781
2020-03-10,24,15651,13993
2020-03-11,1,15509,13652
2020-03-11,2,15061,13470
2020-03-11,3,14888,13414
2020-03-11,4,14994,13573
2020-03-11,5,15361,14128
2020-03-11,6,16969,15362
2020-03-11,7,18518,16980
2020-03-11,8,18312,17051
2020-03-11,9,17982,16583
2020-03-11,10,18028,16609
2020-03-11,11,17787,16306
2020-03-11,12,17610,16136
2020-03-11,13,17283,15933
2020-03-11,14,16823,15369
2020-03-11,15,17165,15804
2020-03-11,16,18003,16451
2020-03-11,17,18374,16998
2020-03-11,18,18427,17030
2020-03-11,19,18891,17460
2020-03-11,20,19085,17632
2020-03-11,21,18867,16976
2020-03-11,22,17706,15880
2020-03-11,23,16139,14846
2020-03-11,24,15401,14039
2020-03-12,1,15026,13631
2020-03-12,2,15252,13449
2020-03-12,3,15092,13395
2020-03-12,4,14984,13384
2020-03-12,5,15094,13835
2020-03-12,6,16600,15051
2020-03-12,7,18648,16754
2020-03-12,8,18695,16985
2020-03-12,9,18172,16477
2020-03-12,10,17897,16129
2020-03-12,11,17580,15707
2020-03-12,12,17457,15251
2020-03-12,13,17520,15053
2020-03-12,14,17603,14942
2020-03-12,15,17453,15150
2020-03-12,16,17888,15733
2020-03-12,17,18474,16218
2020-03-12,18,18755,16374
2020-03-12,19,19191,16972
2020-03-12,20,18673,16885
2020-03-12,21,18187,16364
2020-03-12,22,17426,15386
2020-03-12,23,17077,14376
2020-03-12,24,16928,13689
2020-03-13,1,16421,13078
2020-03-13,2,16092,12697
2020-03-13,3,16345,12516
2020-03-13,4,16562,12547
2020-03-13,5,16734,13036
2020-03-13,6,17167,14141
2020-03-13,7,18449,15673
2020-03-13,8,18973,16193
2020-03-13,9,18925,16029
2020-03-13,10,18698,15772
2020-03-13,11,18808,15565
2020-03-13,12,18732,15396
2020-03-13,13,18381,15235
2020-03-13,14,18480,15245
2020-03-13,15,18394,15399
2020-03-13,16,17962,15501
2020-03-13,17,18270,15820
2020-03-13,18,18810,16279
2020-03-13,19,19121,16835
2020-03-13,20,19260,16944
2020-03-13,21,18721,16330
2020-03-13,22,18073,15418
2020-03-13,23,17469,14386
2020-03-13,24,17024,13605
2020-03-14,1,17025,13294
2020-03-14,2,16787,13084
2020-03-14,3,16696,12959
2020-03-14,4,16368,13031
2020-03-14,5,16287,13274
2020-03-14,6,16269,13723
2020-03-14,7,16503,14269
2020-03-14,8,16594,14713
2020-03-14,9,17101,15105
2020-03-14,10,17551,15407
2020-03-14,11,17260,15199
2020-03-14,12,17220,15140
2020-03-14,13,17067,14997
2020-03-14,14,16952,14851
2020-03-14,15,16821,14721
2020-03-14,16,17095,15075
2020-03-14,17,17951,15697
2020-03-14,18,18297,16097
2020-03-14,19,18738,16345
2020-03-14,20,18063,16024
2020-03-14,21,17904,15615
2020-03-14,22,17293,15007
2020-03-14,23,16649,14280
2020-03-14,24,16103,13605
2020-03-15,1,15630,13175
2020-03-15,2,15126,12905
2020-03-15,3,15237,12787
2020-03-15,4,15324,12776
2020-03-15,5,15549,13014
2020-03-15,6,15683,13450
2020-03-15,7,16137,13967
2020-03-15,8,16398,14214
2020-03-15,9,16328,13959
2020-03-15,10,15994,13722
2020-03-15,11,15835,13766
2020-03-15,12,15947,13855
2020-03-15,13,16000,13724
2020-03-15,14,15962,13496
2020-03-15,15,16036,13433
2020-03-15,16,15859,13782
2020-03-15,17,16630,14625
2020-03-15,18,17351,15346
2020-03-15,19,18445,16190
2020-03-15,20,18638,16492
2020-03-15,21,18224,16052
2020-03-15,22,17405,15374
2020-03-15,23,16610,14627
2020-03-15,24,16273,14077
2020-03-16,1,16241,13741
2020-03-16,2,16081,13483
2020-03-16,3,15992,13471
2020-03-16,4,16143,13565
2020-03-16,5,16734,14059
2020-03-16,6,17460,15044
2020-03-16,7,18237,16048
2020-03-16,8,18276,16239
2020-03-16,9,18266,15891
2020-03-16,10,18076,15693
2020-03-16,11,18168,15514
2020-03-16,12,16935,15348
2020-03-16,13,17086,15110
2020-03-16,14,17304,15022
2020-03-16,15,17488,15127
2020-03-16,16,17778,15554
2020-03-16,17,18606,16443
2020-03-16,18,19100,16860
2020-03-16,19,19530,17400
2020-03-16,20,19547,17351
2020-03-16,21,18650,16597
2020-03-16,22,17775,15733
2020-03-16,23,16901,14841
2020-03-16,24,16286,14171
2020-03-17,1,16107,13654
2020-03-17,2,15640,13324
2020-03-17,3,15803,13202
2020-03-17,4,15836,13298
2020-03-17,5,16427,13736
2020-03-17,6,17074,14564
2020-03-17,7,17975,15571
2020-03-17,8,18530,16204
2020-03-17,9,18885,16530
2020-03-17,10,18997,16648
2020-03-17,11,18949,16458
2020-03-17,12,18761,16277
2020-03-17,13,18532,16008
2020-03-17,14,18263,15542
2020-03-17,15,17699,14998
2020-03-17,16,17424,15104
2020-03-17,17,17970,15470
2020-03-17,18,18115,15813
2020-03-17,19,19169,16544
2020-03-17,20,19470,16912
2020-03-17,21,18596,16463
2020-03-17,22,17638,15658
2020-03-17,23,17008,14970
2020-03-17,24,16092,14239
2020-03-18,1,15587,13773
2020-03-18,2,15301,13630
2020-03-18,3,15381,13554
2020-03-18,4,15193,13541
2020-03-18,5,16196,13989
2020-03-18,6,17065,14952
2020-03-18,7,17945,15781
2020-03-18,8,17807,15879
